       class  count
570     9718      1
571     9719      1
572     9720      1
573     9721      1
574     9722      1
575     9723      1
576     9724      1
577     9725      1
578     9726      1
579     9727      1
580     9728      1
581     9730      1
582     9743      1
583     9731      1
584     9732      1
585     9733      1
586     9734      1
587     9735      1
588     9736      1
589     9737      1
590     9738      1
591     9739      1
592     9740      1
593     9741      1
594     9742      1
595     9656      1
596     9655      1
597     9654      1
598     9580      1
599     9568      1
600     9569      1
601     9570      1
602     9571      1
603     9572      1
604     9573      1
605     9574      1
606     9575      1
607     9576      1
608     9577      1
609     9578      1
610     9579      1
611     9581      1
612     9566      1
613     9582      1
614     9583      1
615     9584      1
616     9585      1
617     9586      1
618     9587      1
619     9588      1
620     9589      1
621     9590      1
622     9591      1
623     9592      1
624     9593      1
625     9567      1
626     9565      1
627     9653      1
628     9550      1
629     9538      1
630     9539      1
631     9540      1
632     9541      1
633     9542      1
634     9543      1
635     9544      1
636     9545      1
637     9546      1
638     9547      1
639     9548      1
640     9549      1
641     9551      1
642     9564      1
643     9552      1
644     9553      1
645     9554      1
646     9555      1
647     9556      1
648     9557      1
649     9558      1
650     9559      1
651     9560      1
652     9561      1
653     9562      1
654     9563      1
655     9594      1
656     9595      1
657     9596      1
658     9639      1
659     9627      1
660     9628      1
661     9629      1
662     9630      1
663     9631      1
664     9632      1
665     9633      1
666     9634      1
667     9635      1
668     9636      1
669     9637      1
670     9638      1
671     9640      1
672     9597      1
673     9641      1
674     9642      1
675     9643      1
676     9644      1
677     9645      1
678     9646      1
679     9647      1
680     9648      1
681     9649      1
682     9650      1
683     9651      1
684     9652      1
685     9626      1
686     9625      1
687     9624      1
688     9623      1
689     9598      1
690     9599      1
691     9600      1
692     9601      1
693     9602      1
694     9603      1
695     9604      1
696     9605      1
697     9606      1
698     9607      1
699     9608      1
700     9609      1
701     9610      1
702     9611      1
703     9612      1
704     9613      1
705     9614      1
706     9615      1
707     9616      1
708     9617      1
709     9618      1
710     9619      1
711     9620      1
712     9621      1
713     9622      1
714     9773      1
715     9774      1
716     9775      1
717     9938      1
718     9926      1
719     9927      1
720     9928      1
721     9929      1
722     9930      1
723     9931      1
724     9932      1
725     9933      1
726     9934      1
727     9935      1
728     9936      1
729     9937      1
730     9939      1
731     9924      1
732     9940      1
733     9941      1
734     9942      1
735     9943      1
736     9944      1
737     9945      1
738     9946      1
739     9947      1
740     9948      1
741     9949      1
742     9950      1
743     9951      1
744     9925      1
745     9923      1
746     9894      1
747     9908      1
748     9896      1
749     9897      1
750     9898      1
751     9899      1
752     9900      1
753     9901      1
754     9902      1
755     9903      1
756     9904      1
757     9905      1
758     9906      1
759     9907      1
760     9909      1
761     9922      1
762     9910      1
763     9911      1
764     9912      1
765     9913      1
766     9914      1
767     9915      1
768     9916      1
769     9917      1
770     9918      1
771     9919      1
772     9920      1
773     9921      1
774     9952      1
775     9953      1
776     9954      1
777     9997      1
778     9985      1
779     9986      1
780     9987      1
781     9988      1
782     9989      1
783     9990      1
784     9991      1
785     9992      1
786     9993      1
787     9994      1
788     9995      1
789     9996      1
790     9998      1
791     9955      1
792     9999      1
793    10000      1
794    10001      1
795    10002      1
796    10003      1
797    10004      1
798    10005      1
799    10006      1
800    10007      1
801    10008      1
802    10009      1
803    10010      1
804     9984      1
805     9983      1
806     9982      1
807     9981      1
808     9956      1
809     9957      1
810     9958      1
811     9959      1
812     9960      1
813     9961      1
814     9962      1
815     9963      1
816     9964      1
817     9965      1
818     9966      1
819     9967      1
820     9968      1
821     9969      1
822     9970      1
823     9971      1
824     9972      1
825     9973      1
826     9974      1
827     9975      1
828     9976      1
829     9977      1
830     9978      1
831     9979      1
832     9980      1
833     9895      1
834     9893      1
835     9776      1
836     9819      1
837     9807      1
838     9808      1
839     9809      1
840     9810      1
841     9811      1
842     9812      1
843     9813      1
844     9814      1
845     9815      1
846     9816      1
847     9817      1
848     9818      1
849     9820      1
850     9805      1
851     9821      1
852     9822      1
853     9823      1
854     9824      1
855     9825      1
856     9826      1
857     9827      1
858     9828      1
859     9829      1
860     9830      1
861     9831      1
862     9832      1
863     9806      1
864     9804      1
865     9892      1
866     9789      1
867     9777      1
868     9778      1
869     9779      1
870     9780      1
871     9781      1
872     9782      1
873     9783      1
874     9784      1
875     9785      1
876     9786      1
877     9787      1
878     9788      1
879     9790      1
880     9803      1
881     9791      1
882     9792      1
883     9793      1
884     9794      1
885     9795      1
886     9796      1
887     9797      1
888     9798      1
889     9799      1
890     9800      1
891     9801      1
892     9802      1
893     9833      1
894     9834      1
895     9835      1
896     9878      1
897     9866      1
898     9867      1
899     9868      1
900     9869      1
901     9870      1
902     9871      1
903     9872      1
904     9873      1
905     9874      1
906     9875      1
907     9876      1
908     9877      1
909     9879      1
910     9836      1
911     9880      1
912     9881      1
913     9882      1
914     9883      1
915     9884      1
916     9885      1
917     9886      1
918     9887      1
919     9888      1
920     9889      1
921     9890      1
922     9891      1
923     9865      1
924     9864      1
925     9863      1
926     9862      1
927     9837      1
928     9838      1
929     9839      1
930     9840      1
931     9841      1
932     9842      1
933     9843      1
934     9844      1
935     9845      1
936     9846      1
937     9847      1
938     9848      1
939     9849      1
940     9850      1
941     9851      1
942     9852      1
943     9853      1
944     9854      1
945     9855      1
946     9856      1
947     9857      1
948     9858      1
949     9859      1
950     9860      1
951     9861      1
952    10488      1
953    10490      1
954     7629      1
955    11130      1
956    11118      1
957    11119      1
958    11120      1
959    11121      1
960    11122      1
961    11123      1
962    11124      1
963    11125      1
964    11126      1
965    11127      1
966    11128      1
967    11129      1
968    11131      1
969    11116      1
970    11132      1
971    11133      1
972    11134      1
973    11135      1
974    11136      1
975    11137      1
976    11138      1
977    11139      1
978    11140      1
979    11141      1
980    11142      1
981    11143      1
982    11117      1
983    11115      1
984    11145      1
985    11100      1
986    11088      1
987    11089      1
988    11090      1
989    11091      1
990    11092      1
991    11093      1
992    11094      1
993    11095      1
994    11096      1
995    11097      1
996    11098      1
997    11099      1
998    11101      1
999    11114      1
1000   11102      1
1001   11103      1
1002   11104      1
1003   11105      1
1004   11106      1
1005   11107      1
1006   11108      1
1007   11109      1
1008   11110      1
1009   11111      1
1010   11112      1
1011   11113      1
1012   11144      1
1013   11146      1
1014   10967      1
1015   11190      1
1016   11178      1
1017   11179      1
1018   11180      1
1019   11181      1
1020   11182      1
1021   11183      1
1022   11184      1
1023   11185      1
1024   11186      1
1025   11187      1
1026   11188      1
1027   11189      1
1028   11191      1
1029   11176      1
1030   11192      1
1031   11193      1
1032   11194      1
1033   11195      1
1034   11196      1
1035   11197      1
1036   11198      1
1037   11199      1
1038   11200      1
1039   11201      1
1040   11202      1
1041   11203      1
1042   11177      1
1043   11175      1
1044   11147      1
1045   11160      1
1046   11148      1
1047   11149      1
1048   11150      1
1049   11151      1
1050   11152      1
1051   11153      1
1052   11154      1
1053   11155      1
1054   11156      1
1055   11157      1
1056   11158      1
1057   11159      1
1058   11161      1
1059   11174      1
1060   11162      1
1061   11163      1
1062   11164      1
1063   11165      1
1064   11166      1
1065   11167      1
1066   11168      1
1067   11169      1
1068   11170      1
1069   11171      1
1070   11172      1
1071   11173      1
1072   11087      1
1073   11086      1
1074   11085      1
1075   11011      1
1076   10999      1
1077   11000      1
1078   11001      1
1079   11002      1
1080   11003      1
1081   11004      1
1082   11005      1
1083   11006      1
1084   11007      1
1085   11008      1
1086   11009      1
1087   11010      1
1088   11012      1
1089   10997      1
1090   11013      1
1091   11014      1
1092   11015      1
1093   11016      1
1094   11017      1
1095   11018      1
1096   11019      1
1097   11020      1
1098   11021      1
1099   11022      1
1100   11023      1
1101   11024      1
1102   10998      1
1103   10996      1
1104   11084      1
1105   10981      1
1106   10969      1
1107   10970      1
1108   10971      1
1109   10972      1
1110   10973      1
1111   10974      1
1112   10975      1
1113   10976      1
1114   10977      1
1115   10978      1
1116   10979      1
1117   10980      1
1118   10982      1
1119   10995      1
1120   10983      1
1121   10984      1
1122   10985      1
1123   10986      1
1124   10987      1
1125   10988      1
1126   10989      1
1127   10990      1
1128   10991      1
1129   10992      1
1130   10993      1
1131   10994      1
1132   11025      1
1133   11026      1
1134   11027      1
1135   11070      1
1136   11058      1
1137   11059      1
1138   11060      1
1139   11061      1
1140   11062      1
1141   11063      1
1142   11064      1
1143   11065      1
1144   11066      1
1145   11067      1
1146   11068      1
1147   11069      1
1148   11071      1
1149   11028      1
1150   11072      1
1151   11073      1
1152   11074      1
1153   11075      1
1154   11076      1
1155   11077      1
1156   11078      1
1157   11079      1
1158   11080      1
1159   11081      1
1160   11082      1
1161   11083      1
1162   11057      1
1163   11056      1
1164   11055      1
1165   11054      1
1166   11029      1
1167   11030      1
1168   11031      1
1169   11032      1
1170   11033      1
1171   11034      1
1172   11035      1
1173   11036      1
1174   11037      1
1175   11038      1
1176   11039      1
1177   11040      1
1178   11041      1
1179   11042      1
1180   11043      1
1181   11044      1
1182   11045      1
1183   11046      1
1184   11047      1
1185   11048      1
1186   11049      1
1187   11050      1
1188   11051      1
1189   11052      1
1190   11053      1
1191   11204      1
1192   11205      1
1193   11206      1
1194   11369      1
1195   11357      1
1196   11358      1
1197   11359      1
1198   11360      1
1199   11361      1
1200   11362      1
1201   11363      1
1202   11364      1
1203   11365      1
1204   11366      1
1205   11367      1
1206   11368      1
1207   11370      1
1208   11355      1
1209   11371      1
1210   11372      1
1211   11373      1
1212   11374      1
1213   11375      1
1214   11376      1
1215   11377      1
1216   11378      1
1217   11379      1
1218   11380      1
1219   11381      1
1220   11382      1
1221   11356      1
1222   11354      1
1223   11325      1
1224   11339      1
1225   11327      1
1226   11328      1
1227   11329      1
1228   11330      1
1229   11331      1
1230   11332      1
1231   11333      1
1232   11334      1
1233   11335      1
1234   11336      1
1235   11337      1
1236   11338      1
1237   11340      1
1238   11353      1
1239   11341      1
1240   11342      1
1241   11343      1
1242   11344      1
1243   11345      1
1244   11346      1
1245   11347      1
1246   11348      1
1247   11349      1
1248   11350      1
1249   11351      1
1250   11352      1
1251   11383      1
1252   11384      1
1253   11385      1
1254   11428      1
1255   11416      1
1256   11417      1
1257   11418      1
1258   11419      1
1259   11420      1
1260   11421      1
1261   11422      1
1262   11423      1
1263   11424      1
1264   11425      1
1265   11426      1
1266   11427      1
1267   11429      1
1268   11386      1
1269   11430      1
1270   11431      1
1271   11432      1
1272   11433      1
1273   11434      1
1274   11435      1
1275   11436      1
1276   11437      1
1277   11438      1
1278   11439      1
1279   11440      1
1280   11441      1
1281   11415      1
1282   11414      1
1283   11413      1
1284   11412      1
1285   11387      1
1286   11388      1
1287   11389      1
1288   11390      1
1289   11391      1
1290   11392      1
1291   11393      1
1292   11394      1
1293   11395      1
1294   11396      1
1295   11397      1
1296   11398      1
1297   11399      1
1298   11400      1
1299   11401      1
1300   11402      1
1301   11403      1
1302   11404      1
1303   11405      1
1304   11406      1
1305   11407      1
1306   11408      1
1307   11409      1
1308   11410      1
1309   11411      1
1310   11326      1
1311   11324      1
1312   11207      1
1313   11250      1
1314   11238      1
1315   11239      1
1316   11240      1
1317   11241      1
1318   11242      1
1319   11243      1
1320   11244      1
1321   11245      1
1322   11246      1
1323   11247      1
1324   11248      1
1325   11249      1
1326   11251      1
1327   11236      1
1328   11252      1
1329   11253      1
1330   11254      1
1331   11255      1
1332   11256      1
1333   11257      1
1334   11258      1
1335   11259      1
1336   11260      1
1337   11261      1
1338   11262      1
1339   11263      1
1340   11237      1
1341   11235      1
1342   11323      1
1343   11220      1
1344   11208      1
1345   11209      1
1346   11210      1
1347   11211      1
1348   11212      1
1349   11213      1
1350   11214      1
1351   11215      1
1352   11216      1
1353   11217      1
1354   11218      1
1355   11219      1
1356   11221      1
1357   11234      1
1358   11222      1
1359   11223      1
1360   11224      1
1361   11225      1
1362   11226      1
1363   11227      1
1364   11228      1
1365   11229      1
1366   11230      1
1367   11231      1
1368   11232      1
1369   11233      1
1370   11264      1
1371   11265      1
1372   11266      1
1373   11309      1
1374   11297      1
1375   11298      1
1376   11299      1
1377   11300      1
1378   11301      1
1379   11302      1
1380   11303      1
1381   11304      1
1382   11305      1
1383   11306      1
1384   11307      1
1385   11308      1
1386   11310      1
1387   11267      1
1388   11311      1
1389   11312      1
1390   11313      1
1391   11314      1
1392   11315      1
1393   11316      1
1394   11317      1
1395   11318      1
1396   11319      1
1397   11320      1
1398   11321      1
1399   11322      1
1400   11296      1
1401   11295      1
1402   11294      1
1403   11293      1
1404   11268      1
1405   11269      1
1406   11270      1
1407   11271      1
1408   11272      1
1409   11273      1
1410   11274      1
1411   11275      1
1412   11276      1
1413   11277      1
1414   11278      1
1415   11279      1
1416   11280      1
1417   11281      1
1418   11282      1
1419   11283      1
1420   11284      1
1421   11285      1
1422   11286      1
1423   11287      1
1424   11288      1
1425   11289      1
1426   11290      1
1427   11291      1
1428   11292      1
1429   10968      1
1430   10966      1
1431   10491      1
1432   10653      1
1433   10641      1
1434   10642      1
1435   10643      1
1436   10644      1
1437   10645      1
1438   10646      1
1439   10647      1
1440   10648      1
1441   10649      1
1442   10650      1
1443   10651      1
1444   10652      1
1445   10654      1
1446   10639      1
1447   10655      1
1448   10656      1
1449   10657      1
1450   10658      1
1451   10659      1
1452   10660      1
1453   10661      1
1454   10662      1
1455   10663      1
1456   10664      1
1457   10665      1
1458   10666      1
1459   10640      1
1460   10638      1
1461   10668      1
1462   10623      1
1463   10611      1
1464   10612      1
1465   10613      1
1466   10614      1
1467   10615      1
1468   10616      1
1469   10617      1
1470   10618      1
1471   10619      1
1472   10620      1
1473   10621      1
1474   10622      1
1475   10624      1
1476   10637      1
1477   10625      1
1478   10626      1
1479   10627      1
1480   10628      1
1481   10629      1
1482   10630      1
1483   10631      1
1484   10632      1
1485   10633      1
1486   10634      1
1487   10635      1
1488   10636      1
1489   10667      1
1490   10669      1
1491   10965      1
1492   10713      1
1493   10701      1
1494   10702      1
1495   10703      1
1496   10704      1
1497   10705      1
1498   10706      1
1499   10707      1
1500   10708      1
1501   10709      1
1502   10710      1
1503   10711      1
1504   10712      1
1505   10714      1
1506   10699      1
1507   10715      1
1508   10716      1
1509   10717      1
1510   10718      1
1511   10719      1
1512   10720      1
1513   10721      1
1514   10722      1
1515   10723      1
1516   10724      1
1517   10725      1
1518   10726      1
1519   10700      1
1520   10698      1
1521   10670      1
1522   10683      1
1523   10671      1
1524   10672      1
1525   10673      1
1526   10674      1
1527   10675      1
1528   10676      1
1529   10677      1
1530   10678      1
1531   10679      1
1532   10680      1
1533   10681      1
1534   10682      1
1535   10684      1
1536   10697      1
1537   10685      1
1538   10686      1
1539   10687      1
1540   10688      1
1541   10689      1
1542   10690      1
1543   10691      1
1544   10692      1
1545   10693      1
1546   10694      1
1547   10695      1
1548   10696      1
1549   10610      1
1550   10609      1
1551   10608      1
1552   10534      1
1553   10522      1
1554   10523      1
1555   10524      1
1556   10525      1
1557   10526      1
1558   10527      1
1559   10528      1
1560   10529      1
1561   10530      1
1562   10531      1
1563   10532      1
1564   10533      1
1565   10535      1
1566   10520      1
1567   10536      1
1568   10537      1
1569   10538      1
1570   10539      1
1571   10540      1
1572   10541      1
1573   10542      1
1574   10543      1
1575   10544      1
1576   10545      1
1577   10546      1
1578   10547      1
1579   10521      1
1580   10519      1
1581   10607      1
1582   10504      1
1583   10492      1
1584   10493      1
1585   10494      1
1586   10495      1
1587   10496      1
1588   10497      1
1589   10498      1
1590   10499      1
1591   10500      1
1592   10501      1
1593   10502      1
1594   10503      1
1595   10505      1
1596   10518      1
1597   10506      1
1598   10507      1
1599   10508      1
1600   10509      1
1601   10510      1
1602   10511      1
1603   10512      1
1604   10513      1
1605   10514      1
1606   10515      1
1607   10516      1
1608   10517      1
1609   10548      1
1610   10549      1
1611   10550      1
1612   10593      1
1613   10581      1
1614   10582      1
1615   10583      1
1616   10584      1
1617   10585      1
1618   10586      1
1619   10587      1
1620   10588      1
1621   10589      1
1622   10590      1
1623   10591      1
1624   10592      1
1625   10594      1
1626   10551      1
1627   10595      1
1628   10596      1
1629   10597      1
1630   10598      1
1631   10599      1
1632   10600      1
1633   10601      1
1634   10602      1
1635   10603      1
1636   10604      1
1637   10605      1
1638   10606      1
1639   10580      1
1640   10579      1
1641   10578      1
1642   10577      1
1643   10552      1
1644   10553      1
1645   10554      1
1646   10555      1
1647   10556      1
1648   10557      1
1649   10558      1
1650   10559      1
1651   10560      1
1652   10561      1
1653   10562      1
1654   10563      1
1655   10564      1
1656   10565      1
1657   10566      1
1658   10567      1
1659   10568      1
1660   10569      1
1661   10570      1
1662   10571      1
1663   10572      1
1664   10573      1
1665   10574      1
1666   10575      1
1667   10576      1
1668   10727      1
1669   10728      1
1670   10729      1
1671   10892      1
1672   10880      1
1673   10881      1
1674   10882      1
1675   10883      1
1676   10884      1
1677   10885      1
1678   10886      1
1679   10887      1
1680   10888      1
1681   10889      1
1682   10890      1
1683   10891      1
1684   10893      1
1685   10878      1
1686   10894      1
1687   10895      1
1688   10896      1
1689   10897      1
1690   10898      1
1691   10899      1
1692   10900      1
1693   10901      1
1694   10902      1
1695   10903      1
1696   10904      1
1697   10905      1
1698   10879      1
1699   10877      1
1700   10848      1
1701   10862      1
1702   10850      1
1703   10851      1
1704   10852      1
1705   10853      1
1706   10854      1
1707   10855      1
1708   10856      1
1709   10857      1
1710   10858      1
1711   10859      1
1712   10860      1
1713   10861      1
1714   10863      1
1715   10876      1
1716   10864      1
1717   10865      1
1718   10866      1
1719   10867      1
1720   10868      1
1721   10869      1
1722   10870      1
1723   10871      1
1724   10872      1
1725   10873      1
1726   10874      1
1727   10875      1
1728   10906      1
1729   10907      1
1730   10908      1
1731   10951      1
1732   10939      1
1733   10940      1
1734   10941      1
1735   10942      1
1736   10943      1
1737   10944      1
1738   10945      1
1739   10946      1
1740   10947      1
1741   10948      1
1742   10949      1
1743   10950      1
1744   10952      1
1745   10909      1
1746   10953      1
1747   10954      1
1748   10955      1
1749   10956      1
1750   10957      1
1751   10958      1
1752   10959      1
1753   10960      1
1754   10961      1
1755   10962      1
1756   10963      1
1757   10964      1
1758   10938      1
1759   10937      1
1760   10936      1
1761   10935      1
1762   10910      1
1763   10911      1
1764   10912      1
1765   10913      1
1766   10914      1
1767   10915      1
1768   10916      1
1769   10917      1
1770   10918      1
1771   10919      1
1772   10920      1
1773   10921      1
1774   10922      1
1775   10923      1
1776   10924      1
1777   10925      1
1778   10926      1
1779   10927      1
1780   10928      1
1781   10929      1
1782   10930      1
1783   10931      1
1784   10932      1
1785   10933      1
1786   10934      1
1787   10849      1
1788   10847      1
1789   10730      1
1790   10773      1
1791   10761      1
1792   10762      1
1793   10763      1
1794   10764      1
1795   10765      1
1796   10766      1
1797   10767      1
1798   10768      1
1799   10769      1
1800   10770      1
1801   10771      1
1802   10772      1
1803   10774      1
1804   10759      1
1805   10775      1
1806   10776      1
1807   10777      1
1808   10778      1
1809   10779      1
1810   10780      1
1811   10781      1
1812   10782      1
1813   10783      1
1814   10784      1
1815   10785      1
1816   10786      1
1817   10760      1
1818   10758      1
1819   10846      1
1820   10743      1
1821   10731      1
1822   10732      1
1823   10733      1
1824   10734      1
1825   10735      1
1826   10736      1
1827   10737      1
1828   10738      1
1829   10739      1
1830   10740      1
1831   10741      1
1832   10742      1
1833   10744      1
1834   10757      1
1835   10745      1
1836   10746      1
1837   10747      1
1838   10748      1
1839   10749      1
1840   10750      1
1841   10751      1
1842   10752      1
1843   10753      1
1844   10754      1
1845   10755      1
1846   10756      1
1847   10787      1
1848   10788      1
1849   10789      1
1850   10832      1
1851   10820      1
1852   10821      1
1853   10822      1
1854   10823      1
1855   10824      1
1856   10825      1
1857   10826      1
1858   10827      1
1859   10828      1
1860   10829      1
1861   10830      1
1862   10831      1
1863   10833      1
1864   10790      1
1865   10834      1
1866   10835      1
1867   10836      1
1868   10837      1
1869   10838      1
1870   10839      1
1871   10840      1
1872   10841      1
