           class  count
714    45.166498      1
715    45.165060      1
716    45.171706      1
717    45.168925      1
718    45.183236      1
719    45.179363      1
720    45.188718      1
721    45.189480      1
722    45.169084      1
723    45.173339      1
724    45.193956      1
725    45.184897      1
726    45.169505      1
727    45.175645      1
728    45.169658      1
729    45.185609      1
730    45.172826      1
731    45.194075      1
732    45.170289      1
733    45.189287      1
734    45.175985      1
735    45.169574      1
736    45.187486      1
737    45.182793      1
738    45.173302      1
739    45.160238      1
740    45.194374      1
741    45.189749      1
742    45.160857      1
743    45.186368      1
744    45.176195      1
745    45.162877      1
746    45.166655      1
747    45.165479      1
748    45.198089      1
749    45.181417      1
750    45.173452      1
751    45.161254      1
752    45.186316      1
753    45.196157      1
754    45.170699      1
755    45.169931      1
756    45.193534      1
757    45.191045      1
758    45.180208      1
759    45.165095      1
760    45.168162      1
761    45.161918      1
762    45.178902      1
763    45.176264      1
764    45.192078      1
765    45.174989      1
766    45.198918      1
767    45.172032      1
768    45.194236      1
769    45.170256      1
770    45.199846      1
771    45.171098      1
772    45.164376      1
773    45.180312      1
774    45.165873      1
775    45.152386      1
776    45.194055      1
777    45.175258      1
778    45.179813      1
779    45.168362      1
780    45.193653      1
781    45.167504      1
782    45.172193      1
783    45.166043      1
784    45.171283      1
785    45.160132      1
786    45.186547      1
787    45.192123      1
788    45.161486      1
789    45.169381      1
790    45.159976      1
791    45.196031      1
792    45.163786      1
793    45.180465      1
794    45.182393      1
795    45.166271      1
796    45.161064      1
797    45.205663      1
798    45.192223      1
799    45.184475      1
800    45.204177      1
801    45.171827      1
802    45.160908      1
803    45.166820      1
804    45.165100      1
805    45.162794      1
806    45.176908      1
807    45.199256      1
808    45.180087      1
809    45.177032      1
810    45.179929      1
811    45.167462      1
812    45.172269      1
813    45.161983      1
814    45.165874      1
815    45.187574      1
816    45.159916      1
817    45.176312      1
818    45.175410      1
819    45.172087      1
820    45.166966      1
821    45.175171      1
822    45.160858      1
823    45.182237      1
824    45.188296      1
825    45.172992      1
826    45.169296      1
827    45.165357      1
828    45.182573      1
829    45.166078      1
830    45.175925      1
831    45.181444      1
832    45.183450      1
833    45.204691      1
834    45.166213      1
835    45.204275      1
836    45.165393      1
837    45.190844      1
838    45.165822      1
839    45.169332      1
840    45.169176      1
841    45.180406      1
842    45.175135      1
843    45.161646      1
844    45.174650      1
845    45.189238      1
846    45.173592      1
847    45.190914      1
848    45.164616      1
849    45.172213      1
850    45.172460      1
851    45.159184      1
852    45.173561      1
853    45.176190      1
854    45.176338      1
855    45.169608      1
856    45.165606      1
857    45.171375      1
858    45.193985      1
859    45.163383      1
860    45.188771      1
861    45.169607      1
862    45.186205      1
863    45.177283      1
864    45.184861      1
865    45.180047      1
866    45.169134      1
867    45.184077      1
868    45.188599      1
869    45.175655      1
870    45.194294      1
871    45.172609      1
872    45.188738      1
873    45.179153      1
874    45.175313      1
875    45.177187      1
876    45.182559      1
877    45.177175      1
878    45.159995      1
879    45.163646      1
880    45.173616      1
881    45.177614      1
882    45.162160      1
883    45.192186      1
884    45.162719      1
885    45.195536      1
886    45.177316      1
887    45.172445      1
888    45.168200      1
889    45.163146      1
890    45.172465      1
891    45.161648      1
892    45.174895      1
893    45.195662      1
894    45.173471      1
895    45.162372      1
896    45.161861      1
897    45.176215      1
898    45.170156      1
899    45.193206      1
900    45.164466      1
901    45.173678      1
902    45.164632      1
903    45.163685      1
904    45.188899      1
905    45.187255      1
906    45.168014      1
907    45.204847      1
908    45.199860      1
909    45.195110      1
910    45.193986      1
911    45.164423      1
912    45.189958      1
913    45.190077      1
914    45.177883      1
915    45.191072      1
916    45.195757      1
917    45.172798      1
918    45.188924      1
919    45.179567      1
920    45.178915      1
921    45.169378      1
922    45.164780      1
923    45.152839      1
924    45.167354      1
925    45.192201      1
926    45.184072      1
927    45.188690      1
928    45.192354      1
929    45.164198      1
930    45.170007      1
931    45.162120      1
932    45.166735      1
933    45.163551      1
934    45.165269      1
935    45.170689      1
936    45.161195      1
937    45.153974      1
938    45.189076      1
939    45.172418      1
940    45.177450      1
941    45.169504      1
942    45.167894      1
943    45.196610      1
944    45.167014      1
945    45.167275      1
946    45.160816      1
947    45.169609      1
948    45.165278      1
949    45.167076      1
950    45.169593      1
951    45.160150      1
952    45.152607      1
953    45.199295      1
954    45.171358      1
955    45.188570      1
956    45.194311      1
957    45.176655      1
958    45.179232      1
959    45.177119      1
960    45.182711      1
961    45.201090      1
962    45.198812      1
963    45.168074      1
964    45.172256      1
965    45.163307      1
966    45.192659      1
967    45.175290      1
968    45.166959      1
969    45.172603      1
970    45.169704      1
971    45.190049      1
972    45.180213      1
973    45.171304      1
974    45.185189      1
975    45.172992      1
976    45.181646      1
977    45.175859      1
978    45.168512      1
979    45.165250      1
980    45.173238      1
981    45.175765      1
982    45.172218      1
983    45.175958      1
984    45.169744      1
985    45.199389      1
986    45.170625      1
987    45.177852      1
988    45.163599      1
989    45.165586      1
990    45.173436      1
991    45.200474      1
992    45.159589      1
993    45.184628      1
994    45.195382      1
995    45.153446      1
996    45.178736      1
997    45.190524      1
998    45.178356      1
999    45.185493      1
1000   45.166498      1
1001   45.193961      1
1002   45.185588      1
1003   45.185616      1
1004   45.167509      1
1005   45.169246      1
1006   45.166821      1
1007   45.160734      1
1008   45.179970      1
1009   45.169481      1
1010   45.169003      1
1011   45.174011      1
1012   45.171356      1
1013   45.165168      1
1014   45.161948      1
1015   45.180237      1
1016   45.167040      1
1017   45.203538      1
1018   45.177374      1
1019   45.168095      1
1020   45.161107      1
1021   45.194393      1
1022   45.199527      1
1023   45.192693      1
1024   45.177658      1
1025   45.193401      1
1026   45.159588      1
1027   45.160387      1
1028   45.171265      1
1029   45.185673      1
1030   45.190362      1
1031   45.160684      1
1032   45.176903      1
1033   45.167721      1
1034   45.172629      1
1035   45.166238      1
1036   45.194417      1
1037   45.168529      1
1038   45.177740      1
1039   45.180164      1
1040   45.192270      1
1041   45.187858      1
1042   45.162848      1
1043   45.164742      1
1044   45.174700      1
1045   45.182239      1
1046   45.173177      1
1047   45.180143      1
1048   45.176091      1
1049   45.180373      1
1050   45.188145      1
1051   45.177632      1
1052   45.163588      1
1053   45.167561      1
1054   45.159995      1
1055   45.169685      1
1056   45.166460      1
1057   45.159511      1
1058   45.190120      1
1059   45.159072      1
1060   45.175155      1
1061   45.164687      1
1062   45.175437      1
1063   45.189211      1
1064   45.194171      1
1065   45.189332      1
1066   45.188614      1
1067   45.159399      1
1068   45.187104      1
1069   45.178202      1
1070   45.162530      1
1071   45.170091      1
1072   45.175321      1
1073   45.178858      1
1074   45.166864      1
1075   45.165185      1
1076   45.162296      1
1077   45.188857      1
1078   45.161952      1
1079   45.189456      1
1080   45.188658      1
1081   45.181662      1
1082   45.184019      1
1083   45.170737      1
1084   45.176120      1
1085   45.190970      1
1086   45.164699      1
1087   45.167463      1
1088   45.192258      1
1089   45.188039      1
1090   45.188773      1
1091   45.173664      1
1092   45.176876      1
1093   45.199449      1
1094   45.188423      1
1095   45.162147      1
1096   45.172666      1
1097   45.193489      1
1098   45.185459      1
1099   45.164480      1
1100   45.196816      1
1101   45.163694      1
1102   45.191344      1
1103   45.197123      1
1104   45.169861      1
1105   45.192765      1
1106   45.194168      1
1107   45.165665      1
1108   45.195590      1
1109   45.181219      1
1110   45.161430      1
1111   45.174430      1
1112   45.175717      1
1113   45.185902      1
1114   45.195294      1
1115   45.175464      1
1116   45.194043      1
1117   45.163096      1
1118   45.172794      1
1119   45.193617      1
1120   45.197464      1
1121   45.181942      1
1122   45.201874      1
1123   45.166803      1
1124   45.184680      1
1125   45.174754      1
1126   45.179578      1
1127   45.188913      1
1128   45.183825      1
1129   45.165305      1
1130   45.191728      1
1131   45.196441      1
1132   45.172070      1
1133   45.162053      1
1134   45.177172      1
1135   45.181183      1
1136   45.171218      1
1137   45.175729      1
1138   45.193550      1
1139   45.181446      1
1140   45.184264      1
1141   45.161284      1
1142   45.174832      1
1143   45.159581      1
1144   45.171353      1
1145   45.178895      1
1146   45.195083      1
1147   45.193786      1
1148   45.185885      1
1149   45.169740      1
1150   45.169465      1
1151   45.184838      1
1152   45.170635      1
1153   45.192846      1
1154   45.181919      1
1155   45.186950      1
1156   45.187099      1
1157   45.164601      1
1158   45.176014      1
1159   45.191426      1
1160   45.164978      1
1161   45.165752      1
1162   45.169400      1
1163   45.165346      1
1164   45.185163      1
1165   45.194951      1
1166   45.188357      1
1167   45.178040      1
1168   45.169498      1
1169   45.161007      1
1170   45.168386      1
1171   45.166559      1
1172   45.184356      1
1173   45.174922      1
1174   45.205158      1
1175   45.159236      1
1176   45.187647      1
1177   45.185723      1
1178   45.166477      1
1179   45.177227      1
1180   45.170180      1
1181   45.169015      1
1182   45.175122      1
1183   45.186337      1
1184   45.191766      1
1185   45.180158      1
1186   45.184473      1
1187   45.171139      1
1188   45.166773      1
1189   45.172078      1
1190   45.169345      1
1191   45.176024      1
1192   45.190103      1
1193   45.162804      1
1194   45.171688      1
1195   45.193031      1
1196   45.194284      1
1197   45.175392      1
1198   45.169111      1
1199   45.159052      1
1200   45.170523      1
1201   45.170535      1
1202   45.188364      1
1203   45.170538      1
1204   45.175723      1
1205   45.172129      1
1206   45.199396      1
1207   45.160655      1
1208   45.177289      1
1209   45.166592      1
1210   45.190725      1
1211   45.180159      1
1212   45.159899      1
1213   45.176379      1
1214   45.188835      1
1215   45.192401      1
1216   45.171757      1
1217   45.166079      1
1218   45.190247      1
1219   45.181190      1
1220   45.175534      1
1221   45.189493      1
1222   45.186295      1
1223   45.180539      1
1224   45.191240      1
1225   45.194219      1
1226   45.164347      1
1227   45.183103      1
1228   45.190583      1
1229   45.180122      1
1230   45.175794      1
1231   45.189817      1
1232   45.169058      1
1233   45.189121      1
1234   45.172778      1
1235   45.164795      1
1236   45.189874      1
1237   45.163068      1
1238   45.185798      1
1239   45.162410      1
1240   45.165564      1
1241   45.193790      1
1242   45.163317      1
1243   45.165958      1
1244   45.163101      1
1245   45.188599      1
1246   45.165465      1
1247   45.173709      1
1248   45.158979      1
1249   45.184042      1
1250   45.160362      1
1251   45.192233      1
1252   45.172531      1
1253   45.179926      1
1254   45.161356      1
1255   45.164716      1
1256   45.193201      1
1257   45.161880      1
1258   45.160788      1
1259   45.175455      1
1260   45.168065      1
1261   45.170079      1
1262   45.159782      1
1263   45.172942      1
1264   45.172950      1
1265   45.180844      1
1266   45.184308      1
1267   45.170770      1
1268   45.164844      1
1269   45.165933      1
1270   45.181976      1
1271   45.177022      1
1272   45.177522      1
1273   45.166885      1
1274   45.191587      1
1275   45.175064      1
1276   45.165798      1
1277   45.167875      1
1278   45.193095      1
1279   45.177194      1
1280   45.160417      1
1281   45.193875      1
1282   45.170934      1
1283   45.193571      1
1284   45.177484      1
1285   45.189077      1
1286   45.176739      1
1287   45.183391      1
1288   45.164511      1
1289   45.171397      1
1290   45.167302      1
1291   45.193804      1
1292   45.170536      1
1293   45.165610      1
1294   45.166574      1
1295   45.199316      1
1296   45.163546      1
1297   45.180484      1
1298   45.196806      1
1299   45.173265      1
1300   45.196344      1
1301   45.172360      1
1302   45.167667      1
1303   45.166181      1
1304   45.162038      1
1305   45.168609      1
1306   45.193351      1
1307   45.193111      1
1308   45.173111      1
1309   45.183174      1
1310   45.189830      1
1311   45.164663      1
1312   45.166343      1
1313   45.166312      1
1314   45.189195      1
1315   45.174894      1
1316   45.184565      1
1317   45.159754      1
1318   45.173286      1
1319   45.170465      1
1320   45.168210      1
1321   45.176518      1
1322   45.180474      1
1323   45.176505      1
1324   45.165594      1
1325   45.177124      1
1326   45.170238      1
1327   45.193345      1
1328   45.175400      1
1329   45.167598      1
1330   45.166000      1
1331   45.178177      1
1332   45.175860      1
1333   45.168202      1
1334   45.166881      1
1335   45.167462      1
1336   45.167903      1
1337   45.175266      1
1338   45.173194      1
1339   45.172284      1
1340   45.184842      1
1341   45.159282      1
1342   45.184369      1
1343   45.165303      1
1344   45.173713      1
1345   45.164512      1
1346   45.190082      1
1347   45.162409      1
1348   45.161784      1
1349   45.194582      1
1350   45.183306      1
1351   45.177773      1
1352   45.178884      1
1353   45.195359      1
1354   45.168911      1
1355   45.160455      1
1356   45.196388      1
1357   45.161032      1
1358   45.190157      1
1359   45.163261      1
1360   45.163730      1
1361   45.163398      1
1362   45.167439      1
1363   45.187585      1
1364   45.194603      1
1365   45.176608      1
1366   45.177153      1
1367   45.178601      1
1368   45.172823      1
1369   45.188582      1
1370   45.185478      1
1371   45.173702      1
1372   45.181131      1
1373   45.176225      1
1374   45.165487      1
1375   45.162565      1
1376   45.166564      1
1377   45.189060      1
1378   45.191716      1
1379   45.169238      1
1380   45.175305      1
1381   45.199614      1
1382   45.163782      1
1383   45.170938      1
1384   45.163885      1
1385   45.175038      1
1386   45.171616      1
1387   45.166940      1
1388   45.162095      1
1389   45.177323      1
1390   45.163049      1
1391   45.198513      1
1392   45.176925      1
1393   45.193113      1
1394   45.190946      1
1395   45.163119      1
1396   45.174983      1
1397   45.189924      1
1398   45.179100      1
1399   45.158974      1
1400   45.189192      1
1401   45.183160      1
1402   45.170986      1
1403   45.183257      1
1404   45.193558      1
1405   45.166013      1
1406   45.169382      1
1407   45.169665      1
1408   45.159155      1
1409   45.191219      1
1410   45.188889      1
1411   45.159220      1
1412   45.200491      1
1413   45.165627      1
1414   45.192925      1
1415   45.170007      1
1416   45.170800      1
1417   45.166721      1
1418   45.196325      1
1419   45.175907      1
1420   45.183251      1
1421   45.169419      1
1422   45.171227      1
1423   45.183862      1
1424   45.164463      1
1425   45.167430      1
1426   45.176705      1
1427   45.169158      1
1428   45.185429      1
1429   45.175618      1
1430   45.165759      1
1431   45.170090      1
1432   45.165247      1
1433   45.160536      1
1434   45.171303      1
1435   45.165368      1
1436   45.194535      1
1437   45.193299      1
1438   45.162011      1
1439   45.170378      1
1440   45.183264      1
1441   45.173383      1
1442   45.172111      1
1443   45.172528      1
1444   45.199455      1
1445   45.175352      1
1446   45.172826      1
1447   45.171118      1
1448   45.167858      1
1449   45.184001      1
1450   45.187853      1
1451   45.168812      1
1452   45.170192      1
1453   45.190279      1
1454   45.165889      1
1455   45.167068      1
1456   45.171111      1
1457   45.169361      1
1458   45.170517      1
1459   45.167751      1
1460   45.165411      1
1461   45.170343      1
1462   45.168455      1
1463   45.195403      1
1464   45.190870      1
1465   45.194482      1
1466   45.171304      1
1467   45.166134      1
1468   45.169953      1
1469   45.195406      1
1470   45.172952      1
1471   45.172549      1
1472   45.165586      1
1473   45.201609      1
1474   45.182278      1
1475   45.188760      1
1476   45.170166      1
1477   45.167759      1
1478   45.169703      1
1479   45.187560      1
1480   45.172341      1
1481   45.176235      1
1482   45.195304      1
1483   45.194051      1
1484   45.165690      1
1485   45.195511      1
1486   45.192539      1
1487   45.162455      1
1488   45.164432      1
1489   45.175816      1
1490   45.184992      1
1491   45.171919      1
1492   45.172456      1
1493   45.176177      1
1494   45.167524      1
1495   45.162468      1
1496   45.162908      1
1497   45.187787      1
1498   45.188356      1
