          class  count
589    5.739471      1
590    5.737009      1
591    5.743067      1
592    5.740047      1
593    5.724430      1
594    5.725076      1
595    5.743156      1
596    5.726748      1
597    5.702049      1
598    5.738289      1
599    5.708843      1
600    5.727083      1
601    5.743060      1
602    5.732708      1
603    5.738861      1
604    5.731321      1
605    5.742493      1
606    5.741356      1
607    5.746821      1
608    5.741848      1
609    5.739535      1
610    5.711158      1
611    5.740034      1
612    5.740865      1
613    5.739922      1
614    5.745180      1
615    5.736345      1
616    5.742360      1
617    5.744264      1
618    5.737728      1
619    5.729478      1
620    5.739219      1
621    5.713472      1
622    5.709443      1
623    5.727836      1
624    5.705332      1
625    5.725575      1
626    5.720649      1
627    5.733665      1
628    5.717697      1
629    5.707156      1
630    5.743116      1
631    5.740998      1
632    5.721635      1
633    5.738533      1
634    5.724296      1
635    5.714214      1
636    5.723672      1
637    5.739472      1
638    5.716530      1
639    5.712691      1
640    5.717892      1
641    5.741023      1
642    5.722208      1
643    5.729632      1
644    5.732623      1
645    5.711705      1
646    5.709637      1
647    5.722847      1
648    5.734827      1
649    5.714528      1
650    5.727626      1
651    5.740206      1
652    5.732912      1
653    5.709900      1
654    5.707056      1
655    5.703872      1
656    5.711014      1
657    5.729778      1
658    5.726944      1
659    5.717051      1
660    5.733911      1
661    5.741926      1
662    5.717704      1
663    5.736631      1
664    5.709526      1
665    5.708608      1
666    5.730732      1
667    5.743149      1
668    5.735038      1
669    5.744381      1
670    5.737835      1
671    5.741804      1
672    5.735433      1
673    5.718305      1
674    5.749376      1
675    5.741627      1
676    5.709797      1
677    5.744426      1
678    5.702571      1
679    5.723890      1
680    5.738209      1
681    5.732498      1
682    5.737213      1
683    5.745940      1
684    5.744708      1
685    5.720803      1
686    5.741217      1
687    5.717273      1
688    5.717155      1
689    5.727047      1
690    5.735291      1
691    5.720723      1
692    5.730405      1
693    5.741542      1
694    5.720125      1
695    5.712849      1
696    5.744725      1
697    5.723787      1
698    5.727431      1
699    5.704876      1
700    5.725920      1
701    5.707137      1
702    5.727851      1
703    5.721245      1
704    5.711944      1
705    5.728482      1
706    5.739892      1
707    5.704801      1
708    5.733505      1
709    5.728384      1
710    5.721796      1
711    5.742487      1
712    5.735742      1
713    5.734699      1
714    5.731965      1
715    5.707927      1
716    5.723448      1
717    5.703513      1
718    5.730613      1
719    5.745140      1
720    5.742054      1
721    5.740174      1
722    5.722792      1
723    5.711729      1
724    5.733985      1
725    5.730859      1
726    5.708939      1
727    5.706142      1
728    5.736543      1
729    5.742413      1
730    5.725037      1
731    5.719526      1
732    5.734540      1
733    5.722450      1
734    5.749241      1
735    5.713047      1
736    5.746597      1
737    5.729268      1
738    5.724307      1
739    5.736068      1
740    5.720365      1
741    5.740395      1
742    5.737778      1
743    5.734326      1
744    5.722768      1
745    5.728718      1
746    5.731437      1
747    5.726026      1
748    5.714259      1
749    5.748050      1
750    5.738889      1
751    5.719317      1
752    5.727020      1
753    5.716170      1
754    5.737302      1
755    5.744629      1
756    5.741061      1
757    5.710253      1
758    5.712221      1
759    5.711459      1
760    5.725252      1
761    5.729379      1
762    5.748398      1
763    5.706325      1
764    5.739117      1
765    5.738599      1
766    5.740835      1
767    5.742010      1
768    5.741376      1
769    5.743619      1
770    5.711991      1
771    5.743357      1
772    5.725518      1
773    5.714887      1
774    5.725667      1
775    5.733193      1
776    5.719757      1
777    5.710394      1
778    5.715155      1
779    5.739349      1
780    5.743839      1
781    5.733625      1
782    5.710365      1
783    5.725554      1
784    5.723770      1
785    5.728109      1
786    5.724469      1
787    5.720970      1
788    5.718423      1
789    5.722907      1
790    5.721390      1
791    5.717603      1
792    5.728715      1
793    5.735239      1
794    5.735310      1
795    5.706805      1
796    5.707126      1
797    5.700320      1
798    5.710684      1
799    5.729836      1
800    5.698044      1
801    5.735357      1
802    5.733478      1
803    5.734112      1
804    5.705247      1
805    5.718030      1
806    5.717953      1
807    5.712084      1
808    5.709854      1
809    5.741394      1
810    5.706108      1
811    5.733165      1
812    5.725990      1
813    5.729235      1
814    5.729898      1
815    5.736094      1
816    5.722600      1
817    5.705900      1
818    5.738334      1
819    5.742084      1
820    5.731908      1
821    5.747040      1
822    5.709676      1
823    5.721627      1
824    5.743886      1
825    5.719671      1
826    5.714293      1
827    5.722310      1
828    5.735572      1
829    5.738766      1
830    5.749686      1
831    5.747943      1
832    5.729037      1
833    5.701480      1
834    5.730843      1
835    5.701636      1
836    5.724885      1
837    5.713716      1
838    5.710858      1
839    5.712963      1
840    5.737748      1
841    5.713530      1
842    5.731739      1
843    5.731835      1
844    5.744350      1
845    5.738328      1
846    5.724278      1
847    5.719021      1
848    5.707817      1
849    5.745163      1
850    5.750947      1
851    5.736379      1
852    5.742270      1
853    5.750609      1
854    5.715241      1
855    5.732522      1
856    5.708005      1
857    5.739685      1
858    5.710079      1
859    5.706523      1
860    5.738996      1
861    5.703692      1
862    5.743694      1
863    5.749286      1
864    5.727761      1
865    5.712491      1
866    5.732470      1
867    5.733148      1
868    5.714330      1
869    5.750032      1
870    5.711630      1
871    5.712458      1
872    5.715842      1
873    5.715919      1
874    5.705822      1
875    5.718277      1
876    5.744454      1
877    5.750103      1
878    5.728838      1
879    5.729948      1
880    5.742207      1
881    5.722166      1
882    5.737977      1
883    5.721095      1
884    5.728123      1
885    5.745627      1
886    5.720599      1
887    5.707163      1
888    5.712142      1
889    5.721705      1
890    5.725780      1
891    5.730804      1
892    5.745876      1
893    5.732179      1
894    5.743277      1
895    5.722736      1
896    5.717699      1
897    5.742900      1
898    5.734541      1
899    5.712061      1
900    5.704131      1
901    5.742311      1
902    5.727780      1
903    5.724381      1
904    5.741401      1
905    5.713268      1
906    5.727504      1
907    5.698581      1
908    5.711226      1
909    5.711474      1
910    5.720244      1
911    5.707827      1
912    5.713228      1
913    5.716289      1
914    5.728162      1
915    5.713610      1
916    5.736961      1
917    5.736744      1
918    5.737380      1
919    5.711698      1
920    5.724366      1
921    5.723007      1
922    5.712228      1
923    5.734709      1
924    5.723187      1
925    5.738399      1
926    5.704420      1
927    5.742817      1
928    5.707594      1
929    5.724806      1
930    5.736200      1
931    5.728543      1
932    5.704510      1
933    5.705300      1
934    5.725664      1
935    5.737302      1
936    5.731342      1
937    5.733313      1
938    5.722909      1
939    5.751208      1
940    5.726977      1
941    5.704282      1
942    5.733033      1
943    5.736587      1
944    5.706761      1
945    5.724808      1
946    5.723953      1
947    5.744524      1
948    5.725590      1
949    5.734237      1
950    5.736301      1
951    5.739227      1
952    5.734359      1
953    5.708395      1
954    5.731824      1
955    5.744977      1
956    5.717443      1
957    5.705687      1
958    5.742170      1
959    5.722296      1
960    5.736122      1
961    5.705820      1
962    5.709748      1
963    5.735038      1
964    5.705112      1
965    5.705798      1
966    5.737772      1
967    5.713678      1
968    5.725632      1
969    5.742177      1
970    5.732751      1
971    5.737134      1
972    5.728317      1
973    5.735853      1
974    5.727998      1
975    5.743324      1
976    5.705063      1
977    5.741394      1
978    5.733724      1
979    5.705039      1
980    5.735987      1
981    5.706383      1
982    5.735445      1
983    5.749822      1
984    5.731973      1
985    5.708274      1
986    5.704179      1
987    5.749042      1
988    5.728915      1
989    5.706381      1
990    5.712054      1
991    5.713418      1
992    5.724712      1
993    5.728595      1
994    5.718106      1
995    5.732334      1
996    5.744812      1
997    5.719750      1
998    5.732623      1
999    5.715240      1
1000   5.724511      1
1001   5.740085      1
1002   5.729206      1
1003   5.733281      1
1004   5.738886      1
1005   5.743318      1
1006   5.725419      1
1007   5.704574      1
1008   5.706970      1
1009   5.742258      1
1010   5.714627      1
1011   5.705820      1
1012   5.740062      1
1013   5.727273      1
1014   5.726071      1
1015   5.715029      1
1016   5.733555      1
1017   5.702603      1
1018   5.720553      1
1019   5.708844      1
1020   5.737628      1
1021   5.743557      1
1022   5.707698      1
1023   5.744629      1
1024   5.730827      1
1025   5.732045      1
1026   5.707079      1
1027   5.739346      1
1028   5.738665      1
1029   5.729854      1
1030   5.720324      1
1031   5.709355      1
1032   5.718487      1
1033   5.703988      1
1034   5.728948      1
1035   5.740234      1
1036   5.718684      1
1037   5.731470      1
1038   5.728501      1
1039   5.704229      1
1040   5.723420      1
1041   5.725886      1
1042   5.727496      1
1043   5.707001      1
1044   5.745405      1
1045   5.731744      1
1046   5.745161      1
1047   5.708512      1
1048   5.705359      1
1049   5.714115      1
1050   5.736001      1
1051   5.719631      1
1052   5.707257      1
1053   5.703295      1
1054   5.726337      1
1055   5.732676      1
1056   5.739324      1
1057   5.730800      1
1058   5.719941      1
1059   5.708262      1
1060   5.746687      1
1061   5.725730      1
1062   5.713546      1
1063   5.738543      1
1064   5.737439      1
1065   5.714062      1
1066   5.742790      1
1067   5.727381      1
1068   5.734710      1
1069   5.721216      1
1070   5.717600      1
1071   5.737005      1
1072   5.717706      1
1073   5.719115      1
1074   5.735502      1
1075   5.705783      1
1076   5.722142      1
1077   5.740258      1
1078   5.729349      1
1079   5.729460      1
1080   5.741905      1
1081   5.726314      1
1082   5.739412      1
1083   5.735502      1
1084   5.705530      1
1085   5.719390      1
1086   5.707086      1
1087   5.725575      1
1088   5.738314      1
1089   5.738554      1
1090   5.731780      1
1091   5.734275      1
1092   5.721014      1
1093   5.708365      1
1094   5.745642      1
1095   5.710107      1
1096   5.737686      1
1097   5.736792      1
1098   5.717091      1
1099   5.704685      1
1100   5.737585      1
1101   5.727505      1
1102   5.710312      1
1103   5.716322      1
1104   5.744114      1
1105   5.718067      1
1106   5.711615      1
1107   5.725460      1
1108   5.745178      1
1109   5.724227      1
1110   5.709975      1
1111   5.744342      1
1112   5.714762      1
1113   5.730973      1
1114   5.740482      1
1115   5.713857      1
1116   5.741457      1
1117   5.723437      1
1118   5.714049      1
1119   5.744124      1
1120   5.736835      1
1121   5.734051      1
1122   5.705007      1
1123   5.737940      1
1124   5.719546      1
1125   5.738938      1
1126   5.741668      1
1127   5.731831      1
1128   5.727721      1
1129   5.732675      1
1130   5.713305      1
1131   5.734138      1
1132   5.734927      1
1133   5.724576      1
1134   5.721233      1
1135   5.705339      1
1136   5.745086      1
1137   5.737605      1
1138   5.714119      1
1139   5.725904      1
1140   5.726978      1
1141   5.719514      1
1142   5.709563      1
1143   5.734045      1
1144   5.724567      1
1145   5.743569      1
1146   5.741333      1
1147   5.743973      1
1148   5.708568      1
1149   5.744842      1
1150   5.717270      1
1151   5.727470      1
1152   5.740795      1
1153   5.741017      1
1154   5.733035      1
1155   5.714353      1
1156   5.744884      1
1157   5.729707      1
1158   5.706305      1
1159   5.713448      1
1160   5.705021      1
1161   5.711413      1
1162   5.722672      1
1163   5.728851      1
1164   5.728871      1
1165   5.710555      1
1166   5.741431      1
1167   5.727777      1
1168   5.703537      1
1169   5.718629      1
1170   5.733932      1
1171   5.707073      1
1172   5.728511      1
1173   5.743824      1
1174   5.700235      1
1175   5.727414      1
1176   5.744691      1
1177   5.733201      1
1178   5.730708      1
1179   5.720055      1
1180   5.702261      1
1181   5.732657      1
1182   5.717338      1
1183   5.729574      1
1184   5.716882      1
1185   5.712980      1
1186   5.727346      1
1187   5.745058      1
1188   5.725524      1
1189   5.723281      1
1190   5.733668      1
1191   5.723849      1
1192   5.719873      1
1193   5.730699      1
1194   5.702588      1
1195   5.743045      1
1196   5.736382      1
1197   5.706375      1
1198   5.702330      1
1199   5.730545      1
1200   5.703482      1
1201   5.727301      1
1202   5.745778      1
1203   5.738329      1
1204   5.748600      1
1205   5.744580      1
1206   5.711826      1
1207   5.718792      1
1208   5.720815      1
1209   5.725648      1
1210   5.740168      1
1211   5.713117      1
1212   5.721753      1
1213   5.742613      1
1214   5.739798      1
1215   5.743323      1
1216   5.740160      1
1217   5.725558      1
1218   5.726029      1
1219   5.725303      1
1220   5.708201      1
1221   5.740800      1
1222   5.724640      1
1223   5.721268      1
1224   5.733711      1
1225   5.720024      1
1226   5.728459      1
1227   5.729796      1
1228   5.741171      1
1229   5.720041      1
1230   5.719329      1
1231   5.713412      1
1232   5.712879      1
1233   5.740951      1
1234   5.711718      1
1235   5.725500      1
1236   5.710138      1
1237   5.731049      1
1238   5.730889      1
1239   5.721252      1
1240   5.736871      1
1241   5.720047      1
1242   5.706664      1
1243   5.731011      1
1244   5.739437      1
1245   5.732053      1
1246   5.708088      1
1247   5.734697      1
1248   5.705514      1
1249   5.730751      1
1250   5.728165      1
1251   5.738541      1
1252   5.737512      1
1253   5.705971      1
1254   5.705265      1
1255   5.707985      1
1256   5.736781      1
1257   5.737949      1
1258   5.708688      1
1259   5.709895      1
1260   5.733768      1
1261   5.750446      1
1262   5.719707      1
1263   5.725074      1
1264   5.707069      1
1265   5.723537      1
1266   5.729423      1
1267   5.737572      1
1268   5.733116      1
1269   5.726947      1
1270   5.738956      1
1271   5.715465      1
1272   5.730709      1
1273   5.734247      1
1274   5.716721      1
1275   5.711653      1
1276   5.730775      1
1277   5.712032      1
1278   5.732015      1
1279   5.720953      1
1280   5.739810      1
1281   5.737228      1
1282   5.738055      1
1283   5.736753      1
1284   5.730600      1
1285   5.724997      1
1286   5.741841      1
1287   5.706093      1
1288   5.707655      1
1289   5.713576      1
1290   5.726137      1
1291   5.711859      1
1292   5.743836      1
1293   5.706330      1
1294   5.725649      1
1295   5.739589      1
1296   5.722601      1
1297   5.735412      1
1298   5.717142      1
1299   5.708624      1
1300   5.733138      1
1301   5.741414      1
1302   5.726785      1
1303   5.728384      1
1304   5.729439      1
1305   5.707748      1
1306   5.743261      1
1307   5.743195      1
1308   5.724016      1
1309   5.716504      1
1310   5.740398      1
1311   5.729227      1
1312   5.727336      1
1313   5.740341      1
1314   5.719276      1
1315   5.709864      1
1316   5.729286      1
1317   5.723527      1
1318   5.709720      1
1319   5.734901      1
1320   5.706959      1
1321   5.719199      1
1322   5.713230      1
1323   5.706467      1
1324   5.706431      1
1325   5.706169      1
1326   5.737135      1
1327   5.743163      1
1328   5.710384      1
1329   5.734415      1
1330   5.728472      1
1331   5.743103      1
1332   5.713056      1
1333   5.733572      1
1334   5.710198      1
1335   5.733194      1
1336   5.733181      1
1337   5.716615      1
1338   5.709973      1
1339   5.738887      1
1340   5.727836      1
1341   5.726260      1
1342   5.727083      1
1343   5.731238      1
1344   5.740524      1
1345   5.707561      1
1346   5.737258      1
1347   5.710557      1
1348   5.724583      1
1349   5.710998      1
1350   5.724911      1
1351   5.719013      1
1352   5.714193      1
1353   5.713282      1
1354   5.704353      1
1355   5.734662      1
1356   5.716326      1
1357   5.707351      1
1358   5.737033      1
1359   5.721762      1
1360   5.727011      1
1361   5.710617      1
1362   5.734422      1
1363   5.734373      1
1364   5.721108      1
1365   5.730503      1
1366   5.729385      1
1367   5.744410      1
1368   5.713228      1
1369   5.719389      1
1370   5.744789      1
1371   5.738527      1
1372   5.719158      1
1373   5.738930      1
1374   5.702083      1
1375   5.724487      1
1376   5.725432      1
1377   5.722069      1
1378   5.727528      1
1379   5.704960      1
1380   5.738700      1
1381   5.733224      1
1382   5.728286      1
1383   5.736550      1
1384   5.706850      1
1385   5.741423      1
1386   5.702336      1
1387   5.725415      1
1388   5.739840      1
1389   5.705586      1
1390   5.722920      1
1391   5.716917      1
1392   5.734846      1
1393   5.740887      1
1394   5.741045      1
1395   5.705703      1
1396   5.713494      1
1397   5.715606      1
1398   5.721836      1
1399   5.706529      1
1400   5.741055      1
1401   5.729336      1
1402   5.744049      1
1403   5.729050      1
1404   5.745886      1
1405   5.722635      1
1406   5.710160      1
1407   5.730139      1
1408   5.726803      1
1409   5.720250      1
1410   5.742196      1
1411   5.709989      1
1412   5.706996      1
1413   5.703638      1
1414   5.733213      1
1415   5.718626      1
1416   5.738172      1
1417   5.737344      1
1418   5.717428      1
1419   5.720032      1
1420   5.739973      1
1421   5.722711      1
1422   5.713154      1
1423   5.731118      1
1424   5.739681      1
1425   5.740632      1
1426   5.742605      1
1427   5.738242      1
1428   5.744548      1
1429   5.748787      1
1430   5.725653      1
1431   5.714844      1
1432   5.705451      1
1433   5.725650      1
1434   5.734754      1
1435   5.708166      1
1436   5.735921      1
1437   5.711877      1
1438   5.710417      1
1439   5.737061      1
1440   5.706601      1
1441   5.744814      1
1442   5.708978      1
1443   5.737411      1
1444   5.711786      1
1445   5.710349      1
1446   5.737151      1
1447   5.724330      1
1448   5.725374      1
1449   5.729634      1
1450   5.744740      1
1451   5.744220      1
1452   5.744727      1
1453   5.719666      1
1454   5.725550      1
1455   5.704905      1
1456   5.736269      1
1457   5.710277      1
1458   5.727169      1
1459   5.728396      1
1460   5.725717      1
1461   5.704026      1
1462   5.712585      1
1463   5.746134      1
1464   5.738402      1
1465   5.730293      1
1466   5.713638      1
1467   5.738285      1
1468   5.724919      1
1469   5.735284      1
1470   5.714195      1
1471   5.742295      1
1472   5.732123      1
1473   5.705131      1
1474   5.722076      1
1475   5.741649      1
1476   5.737658      1
1477   5.725490      1
1478   5.732769      1
1479   5.736761      1
1480   5.704005      1
1481   5.749770      1
1482   5.745788      1
1483   5.736800      1
1484   5.726728      1
1485   5.740786      1
1486   5.725985      1
1487   5.728530      1
1488   5.723577      1
1489   5.706590      1
1490   5.744562      1
1491   5.743914      1
1492   5.712312      1
1493   5.720507      1
1494   5.702567      1
1495   5.717779      1
1496   5.739536      1
1497   5.727329      1
1498   5.723079      1
